loyalty_number,avg_flights_per_year
767494,0.0
349695,0.0
961440,0.0
271987,0.0
377364,0.0
674637,4.090909090909091
806850,2.8181818181818183
147754,2.0416666666666665
155964,4.545454545454546
167177,0.7916666666666666
421855,0.0
310700,2.375
679075,1.875
121710,1.8333333333333333
526747,1.5416666666666667
716068,1.7083333333333333
499874,1.5833333333333333
842582,1.125
988149,0.8333333333333334
369141,1.7083333333333333
543918,2.1666666666666665
629706,1.5833333333333333
819924,1.0416666666666667
698510,1.3333333333333333
552016,1.7916666666666667
333644,0.041666666666666664
574005,0.7083333333333334
883155,1.7916666666666667
568171,1.1666666666666667
485745,1.8333333333333333
710003,0.0
716863,1.375
566165,1.5833333333333333
285636,0.75
210291,1.2916666666666667
385190,1.7916666666666667
637765,1.125
502023,1.0
524951,0.0
382983,0.0
235716,1.125
174923,1.5
950403,1.875
521545,1.7083333333333333
455319,2.0416666666666665
572505,0.625
586711,2.0416666666666665
178565,0.20833333333333334
862576,1.0833333333333333
360981,0.625
793662,1.2916666666666667
358020,1.375
382197,0.5416666666666666
145193,0.16666666666666666
136065,0.0
920326,5.909090909090909
481660,3.8181818181818183
919888,4.2727272727272725
605907,1.6666666666666667
485845,1.2916666666666667
144523,2.125
826975,0.5416666666666666
658175,1.2083333333333333
659251,1.5
642000,2.0
781347,1.5416666666666667
745290,1.5833333333333333
717407,1.7083333333333333
264018,1.625
273213,1.75
906178,0.875
457489,0.9583333333333334
715678,1.375
576176,0.08333333333333333
371079,1.7916666666666667
372175,0.16666666666666666
688557,1.3333333333333333
561251,1.875
846515,0.7083333333333334
309602,2.25
726268,1.0416666666666667
884909,2.4583333333333335
244925,1.2916666666666667
171042,0.0
738652,1.7916666666666667
490053,1.5
523110,2.2083333333333335
473144,1.375
585386,1.6666666666666667
989429,0.0
381472,1.5833333333333333
940760,1.3333333333333333
545744,1.0833333333333333
254745,2.5454545454545454
317001,0.16666666666666666
680181,1.3333333333333333
373501,1.375
710005,1.0416666666666667
683503,1.875
972994,2.0
153998,2.8181818181818183
478247,2.125
779211,0.7083333333333334
846953,1.875
536018,1.25
509714,2.1666666666666665
223638,0.0
645145,1.25
997964,1.4583333333333333
436318,0.0
116703,1.0416666666666667
241641,1.0
779573,1.5416666666666667
963690,0.9166666666666666
491495,0.0
687984,0.0
842054,1.625
721366,5.090909090909091
520163,1.5
717026,2.0416666666666665
801788,1.1666666666666667
650553,1.75
619840,1.625
383147,1.5416666666666667
877101,1.375
763241,1.5
484422,0.875
578203,1.5
376144,0.7083333333333334
570920,1.9166666666666667
833728,1.4166666666666667
995142,1.4166666666666667
595215,1.1666666666666667
509962,1.25
912396,1.5833333333333333
973897,1.2916666666666667
636673,1.125
999550,1.625
208553,1.5833333333333333
192994,2.3333333333333335
499518,1.75
873458,1.5833333333333333
194009,1.0416666666666667
879600,0.0
768354,1.625
863223,1.8333333333333333
853957,1.5
140208,1.9583333333333333
225529,0.0
266234,1.2083333333333333
717232,2.5416666666666665
942601,1.5833333333333333
665373,0.4166666666666667
428872,0.0
104739,0.0
118688,0.0
483154,1.625
665773,0.125
530214,0.375
566374,1.0416666666666667
553936,0.0
489501,0.041666666666666664
766355,2.8181818181818183
766335,2.8181818181818183
793126,5.363636363636363
381901,1.4583333333333333
339151,1.6666666666666667
853704,1.5416666666666667
418779,1.8333333333333333
204935,1.75
915147,1.5
384825,1.7083333333333333
214605,1.5
150596,0.0
103758,0.75
175711,1.2916666666666667
772397,1.625
556626,2.0416666666666665
894048,1.5416666666666667
939856,0.7083333333333334
331301,1.625
131680,1.25
231047,0.9583333333333334
290564,0.6666666666666666
185496,1.2083333333333333
903327,1.4583333333333333
223587,1.1666666666666667
696444,1.3333333333333333
626510,0.0
854742,0.0
273052,1.125
977080,1.6666666666666667
837641,1.3333333333333333
470739,0.0
714161,0.0
110065,8.818181818181818
975944,1.3333333333333333
319378,1.9583333333333333
104541,1.4166666666666667
205256,1.5416666666666667
532464,1.5833333333333333
688820,1.5
585082,1.125
426530,1.375
412024,1.6666666666666667
616739,0.7916666666666666
719673,1.7083333333333333
768255,0.8333333333333334
226804,0.041666666666666664
717308,1.625
434385,2.1666666666666665
454628,0.75
539854,0.7083333333333334
212544,1.0416666666666667
860017,1.8333333333333333
254371,1.75
992028,2.0833333333333335
175967,4.2727272727272725
875086,0.75
799622,0.0
952573,0.16666666666666666
467848,0.7083333333333334
210442,2.3636363636363638
486880,0.0
197491,0.0
903648,1.6666666666666667
841296,0.041666666666666664
278539,1.2916666666666667
469660,1.3333333333333333
149542,0.0
944093,2.0
165019,1.6666666666666667
423272,1.3333333333333333
460091,1.4166666666666667
134470,1.3333333333333333
715792,1.625
942779,1.3333333333333333
412487,1.625
253282,1.2916666666666667
300023,2.125
788354,1.9166666666666667
286989,1.625
290599,1.4166666666666667
640833,1.7916666666666667
610096,1.5833333333333333
404431,1.5
182184,1.375
579424,1.2083333333333333
955479,1.7083333333333333
855261,1.8333333333333333
616342,1.2916666666666667
373737,1.0833333333333333
254372,1.625
213303,1.8333333333333333
923062,2.0416666666666665
955652,2.0833333333333335
858817,0.9166666666666666
755073,1.4583333333333333
116735,1.75
415372,1.4166666666666667
313708,0.75
658546,1.2916666666666667
858626,1.875
161373,0.4583333333333333
991627,0.20833333333333334
735676,0.9583333333333334
975181,0.6666666666666666
246591,1.125
685408,1.75
976153,1.875
488071,1.7083333333333333
565074,0.0
803587,0.75
636177,1.2083333333333333
480502,1.2083333333333333
220139,0.0
107067,1.4583333333333333
817070,1.3333333333333333
302657,0.3333333333333333
837615,0.0
200764,0.20833333333333334
652357,0.0
802316,1.2916666666666667
900331,0.0
579584,0.0
552576,2.1666666666666665
695428,0.8333333333333334
965066,0.75
224132,0.0
838993,0.6666666666666666
115198,0.0
833627,0.5833333333333334
737027,0.0
275954,0.2916666666666667
677335,5.2727272727272725
558511,6.090909090909091
385092,9.272727272727273
862159,1.9166666666666667
205698,1.75
793904,1.8333333333333333
512640,1.4583333333333333
135257,3.0
234878,2.0833333333333335
530508,1.5416666666666667
351500,1.3333333333333333
107203,1.9583333333333333
349220,1.5833333333333333
722154,0.0
199509,1.4166666666666667
187838,1.1666666666666667
539322,1.5416666666666667
761694,0.875
226194,1.625
486226,1.875
805431,1.6666666666666667
487359,1.5
842210,0.7916666666666666
383842,1.125
484495,2.125
672917,0.0
235857,1.1666666666666667
798672,1.4583333333333333
633640,2.5416666666666665
761015,1.0
512284,1.4583333333333333
359011,1.4166666666666667
534734,1.5
921403,0.4583333333333333
252628,0.0
733693,1.7083333333333333
143784,1.875
554572,0.0
368027,1.2083333333333333
397518,0.6666666666666666
662880,1.875
790123,2.0
364049,1.4583333333333333
620674,0.08333333333333333
540268,0.6666666666666666
295302,0.4583333333333333
746853,0.125
216725,1.5833333333333333
631583,1.375
451425,1.2083333333333333
170903,0.20833333333333334
581396,1.0
224854,1.3333333333333333
711319,0.08333333333333333
445137,1.5
355578,0.7916666666666666
623154,0.4583333333333333
883841,1.5416666666666667
824133,1.125
155488,1.5833333333333333
122009,0.7083333333333334
565811,1.9583333333333333
194758,1.2083333333333333
477867,0.0
678544,0.0
263781,6.090909090909091
464105,1.625
962600,0.0
946771,1.8333333333333333
482525,1.5
239276,1.25
318786,1.25
816330,0.4166666666666667
189294,3.727272727272727
686612,0.16666666666666666
951353,2.272727272727273
565841,2.5454545454545454
817069,4.090909090909091
869743,0.625
144355,1.6666666666666667
300606,1.5833333333333333
995662,1.6666666666666667
393101,0.20833333333333334
107835,0.20833333333333334
409102,1.4166666666666667
330694,3.4545454545454546
696562,0.3333333333333333
173398,1.5
181423,1.9583333333333333
194200,1.0416666666666667
252147,4.363636363636363
341867,1.3333333333333333
599483,2.0
688132,0.0
706199,0.2916666666666667
357138,2.3333333333333335
158680,1.4166666666666667
437086,1.7916666666666667
526094,1.9166666666666667
780991,0.375
326240,0.5
454145,0.5416666666666666
290902,2.125
614221,0.7083333333333334
785398,1.9166666666666667
330131,1.75
242812,1.7916666666666667
662936,1.2916666666666667
240141,0.4583333333333333
184496,1.9166666666666667
941683,1.625
956081,0.5
638264,0.4166666666666667
486776,1.7916666666666667
217124,1.2083333333333333
463947,0.0
450865,2.0
718491,0.7083333333333334
852597,1.625
167795,2.0
869283,0.75
285909,5.454545454545454
149884,1.4583333333333333
815541,1.8333333333333333
340467,1.5416666666666667
696128,2.125
797897,1.375
184206,2.25
478107,1.0
430265,0.75
159800,0.2916666666666667
937228,1.7916666666666667
540966,1.0833333333333333
757547,1.9583333333333333
607856,1.25
734752,1.0416666666666667
433881,0.0
229210,1.5416666666666667
593684,1.625
171192,3.6363636363636362
828959,1.2916666666666667
409908,1.8333333333333333
468534,0.0
852786,0.25
270011,1.125
338285,1.6666666666666667
385861,0.16666666666666666
194762,0.0
863809,0.5416666666666666
622632,0.0
851390,7.181818181818182
726940,0.0
439572,7.090909090909091
728586,5.818181818181818
614373,1.4583333333333333
366932,0.6666666666666666
952602,0.7916666666666666
981091,2.2083333333333335
798817,1.2083333333333333
793328,1.0
756862,0.875
789206,1.2083333333333333
910576,1.7916666666666667
205111,1.25
865429,1.5833333333333333
134738,1.6666666666666667
113442,0.20833333333333334
296088,0.0
678933,1.2083333333333333
410341,2.0833333333333335
633749,1.2916666666666667
601586,1.9583333333333333
232290,1.3333333333333333
739933,1.5
697766,1.4583333333333333
941679,1.5833333333333333
268414,1.3333333333333333
613303,1.7916666666666667
129515,1.0
326561,0.4583333333333333
283314,0.0
731540,1.375
182272,1.5416666666666667
911585,1.75
887511,1.1666666666666667
692992,1.875
974829,1.125
863884,1.25
286954,1.0833333333333333
506372,0.5416666666666666
600021,0.5833333333333334
837733,1.625
350269,0.0
372353,1.625
164013,1.875
441359,1.7916666666666667
810621,1.75
492011,1.5416666666666667
867289,1.75
180380,2.375
579245,0.0
923799,1.2083333333333333
311907,1.9166666666666667
962267,0.75
897734,0.0
830171,1.7916666666666667
161557,0.0
989473,0.7916666666666666
750280,2.0
708539,1.5833333333333333
517940,0.3333333333333333
619141,0.8333333333333334
254683,1.75
329281,0.16666666666666666
798352,0.0
653340,1.5
489592,0.16666666666666666
442695,0.25
911655,1.5833333333333333
522788,0.16666666666666666
834726,6.636363636363637
460943,0.375
945834,3.090909090909091
860724,1.6666666666666667
209886,2.25
313424,1.6666666666666667
249639,0.08333333333333333
128467,1.8333333333333333
308798,1.2916666666666667
131253,1.375
213013,1.7916666666666667
332711,1.7083333333333333
978907,0.0
767416,2.125
730641,1.9166666666666667
531793,1.75
365208,0.08333333333333333
477739,1.75
869190,1.5833333333333333
107902,1.3333333333333333
600746,1.5
380247,1.375
742062,1.3333333333333333
772960,1.6666666666666667
189139,1.75
821404,0.875
217792,1.5416666666666667
113316,0.625
768996,1.4166666666666667
642043,1.375
838885,2.2916666666666665
372865,0.625
169950,0.0
211524,1.2083333333333333
628618,2.0833333333333335
146067,1.0833333333333333
728679,1.9583333333333333
990947,0.0
966117,1.4583333333333333
458864,0.2916666666666667
884844,1.7916666666666667
109022,1.125
767864,0.3333333333333333
556808,1.2916666666666667
969277,0.9166666666666666
181825,2.125
349278,1.2916666666666667
792412,0.3333333333333333
307136,1.3333333333333333
894041,1.75
675651,1.75
119917,0.0
598706,1.1666666666666667
719383,1.6666666666666667
366049,2.8181818181818183
344768,0.0
221627,0.0
688891,7.636363636363637
576498,1.2916666666666667
299278,1.8333333333333333
429921,1.7083333333333333
211714,2.0416666666666665
470381,1.8333333333333333
796213,1.25
719242,1.75
658310,1.0
197320,1.5833333333333333
323154,2.2916666666666665
990918,1.5
288451,0.16666666666666666
322451,1.5416666666666667
878582,1.7083333333333333
481851,0.6666666666666666
207047,0.2916666666666667
122049,1.625
498587,2.2083333333333335
251116,0.041666666666666664
618226,0.5416666666666666
609174,1.8333333333333333
137227,1.2916666666666667
269565,0.9166666666666666
444786,1.6666666666666667
932453,1.3333333333333333
475009,0.0
586056,1.125
936211,1.8333333333333333
190561,1.0
585377,1.1666666666666667
161774,0.0
151399,1.5
476497,1.25
565171,1.8333333333333333
416105,0.041666666666666664
126308,0.0
897229,1.4166666666666667
841636,1.6666666666666667
109767,1.8333333333333333
299359,1.5
863751,1.125
654073,1.7083333333333333
546736,0.2916666666666667
908246,1.4166666666666667
651740,1.875
627502,0.3333333333333333
379752,1.3333333333333333
724435,1.25
496686,0.7916666666666666
415077,0.9583333333333334
914074,0.25
932100,0.0
841948,1.0
650957,0.0
251081,0.08333333333333333
250363,4.545454545454546
758432,1.625
176885,0.0
730214,1.2916666666666667
997359,1.0833333333333333
472807,0.25
557880,2.0416666666666665
632793,1.375
585756,1.3541666666666667
104431,1.7916666666666667
136020,1.7916666666666667
131673,1.7083333333333333
549080,1.375
767648,0.875
913156,1.5
812617,0.2916666666666667
157729,5.363636363636363
332077,1.1666666666666667
362293,1.3333333333333333
853641,1.7916666666666667
920637,1.25
153626,1.375
106592,1.9583333333333333
571017,2.1666666666666665
327638,0.6666666666666666
496191,1.6666666666666667
554453,1.625
546796,2.125
744117,0.9166666666666666
926250,1.5833333333333333
575573,1.9166666666666667
278676,1.5833333333333333
236767,1.3333333333333333
595658,1.7083333333333333
248196,0.4166666666666667
389225,2.125
131321,1.75
815789,1.8333333333333333
540756,1.0416666666666667
200877,1.9166666666666667
459948,1.0416666666666667
251211,0.7916666666666666
429689,0.0
497201,2.0416666666666665
965688,1.3333333333333333
674923,1.5
692097,0.0
500115,0.5416666666666666
392235,1.625
580493,0.9583333333333334
234435,1.375
631839,1.625
614871,0.20833333333333334
286551,1.5416666666666667
776466,0.22916666666666666
628130,1.625
336451,0.125
314589,1.875
650529,1.5833333333333333
780529,0.125
808341,0.0
206576,0.0
947467,1.625
185153,1.5833333333333333
146839,1.4166666666666667
480435,1.0
126526,0.0
638602,1.625
753456,0.875
382045,0.0
724979,0.75
920954,4.454545454545454
856830,2.125
215089,1.7916666666666667
838634,1.8333333333333333
887730,1.4583333333333333
901520,1.3333333333333333
355491,5.818181818181818
363483,0.0
851931,1.6666666666666667
998112,1.4583333333333333
671803,1.9166666666666667
228896,1.0
763084,1.2916666666666667
352092,1.75
473093,1.625
354295,1.375
216573,1.6666666666666667
543978,1.8333333333333333
159500,7.7272727272727275
250921,2.0
185573,1.2083333333333333
620446,1.5416666666666667
165554,1.2083333333333333
268145,1.5
717459,1.375
980338,1.75
816323,1.875
549862,1.5416666666666667
818995,1.7083333333333333
188470,0.625
621823,0.7916666666666666
711248,1.2083333333333333
887464,0.8333333333333334
461859,1.75
141181,0.875
513708,1.25
346384,1.5416666666666667
774326,1.7083333333333333
430670,0.0
122858,0.375
654122,1.7083333333333333
513553,0.9166666666666666
440618,2.375
150751,0.3333333333333333
566957,1.2916666666666667
333680,1.5833333333333333
141023,1.5833333333333333
633332,0.20833333333333334
441423,1.375
329720,1.8333333333333333
828735,2.125
651959,1.375
263402,0.5416666666666666
726684,1.5416666666666667
416620,0.125
837526,0.5416666666666666
115405,1.4583333333333333
847938,0.0
924724,4.909090909090909
733497,4.636363636363637
885888,1.8333333333333333
630880,0.8333333333333334
650801,0.0
149462,1.9583333333333333
615854,1.9166666666666667
790178,1.625
698573,2.0833333333333335
763591,1.6666666666666667
493598,2.0
457456,2.0416666666666665
428130,1.0833333333333333
493427,1.8333333333333333
718029,2.0833333333333335
622975,0.8541666666666666
465962,2.375
275209,1.2916666666666667
666504,1.9583333333333333
419626,1.0
299165,0.8333333333333334
708519,2.125
361827,1.2916666666666667
552278,1.7916666666666667
228580,1.4166666666666667
610585,1.625
821216,1.25
153075,0.0
632974,0.5
708337,1.0833333333333333
437074,1.2916666666666667
789148,1.625
338212,1.0
316666,0.3333333333333333
818870,1.0833333333333333
233969,1.1666666666666667
179944,1.6666666666666667
902679,1.7083333333333333
579034,1.6666666666666667
403463,0.08333333333333333
342836,0.75
981427,1.7916666666666667
813725,1.0416666666666667
834453,1.25
167026,1.2083333333333333
932261,0.0
887117,0.75
383954,0.6666666666666666
196757,0.0
633999,0.9166666666666666
233084,2.375
662723,0.0
289476,5.2727272727272725
901461,0.25
360744,0.0
794334,0.0
772834,1.2083333333333333
694472,1.5833333333333333
568681,0.0
545179,5.363636363636363
920211,5.454545454545454
847312,0.8181818181818182
712114,7.545454545454546
779082,4.818181818181818
221469,1.75
135878,1.0833333333333333
171350,1.375
977037,0.25
323542,1.6666666666666667
916713,1.9166666666666667
849884,1.25
510513,1.5
870045,1.25
320377,0.0
725129,1.4166666666666667
295078,1.125
511584,2.0
824360,1.125
218538,0.875
180925,1.375
675409,1.8333333333333333
967150,1.4583333333333333
948325,0.9583333333333334
522408,1.2916666666666667
789892,1.5416666666666667
140891,1.875
195994,8.454545454545455
186015,1.7083333333333333
665024,1.2083333333333333
896951,1.0833333333333333
287927,1.25
668692,1.75
245227,0.6666666666666666
820204,1.5
318537,0.0
312048,1.5416666666666667
571498,1.2916666666666667
234047,1.625
920657,0.8333333333333334
561961,1.7916666666666667
781970,1.6666666666666667
402082,1.5416666666666667
773219,0.75
201055,0.0
719576,0.5
747681,1.4583333333333333
268630,1.0416666666666667
117053,1.5
392575,1.125
380843,1.3333333333333333
566961,1.7916666666666667
817456,1.625
957452,1.3333333333333333
858427,0.0
317205,1.75
565991,0.875
298327,1.375
375467,0.0
805008,1.6666666666666667
402918,1.2916666666666667
694648,0.20833333333333334
739227,0.2916666666666667
444022,1.75
609878,0.0
540628,1.6666666666666667
258408,5.636363636363637
289968,3.727272727272727
854969,3.1818181818181817
962480,0.0
602585,1.0
930562,1.5833333333333333
648648,1.0833333333333333
307166,2.125
433678,1.4166666666666667
952093,1.5416666666666667
813868,0.5833333333333334
897772,1.4583333333333333
938830,0.0
258860,1.7916666666666667
376862,1.4166666666666667
273020,1.375
192136,1.375
641970,1.75
678967,2.125
863070,2.0416666666666665
415381,1.8333333333333333
841369,1.5416666666666667
643117,1.1666666666666667
195069,0.08333333333333333
263763,0.875
494552,0.08333333333333333
515656,1.7916666666666667
713329,1.9583333333333333
602150,1.5833333333333333
919748,1.5416666666666667
530119,0.5416666666666666
860206,0.8333333333333334
622302,0.375
752548,0.8333333333333334
740754,0.8333333333333334
867780,1.7916666666666667
179585,1.8333333333333333
409914,1.4166666666666667
836665,1.875
949952,1.4166666666666667
305618,0.0
714206,1.6666666666666667
829863,0.0
446135,0.0
958923,2.0416666666666665
892066,0.25
834522,0.0
583601,0.25
213112,1.2083333333333333
170152,0.3333333333333333
902993,0.0
615327,1.2083333333333333
902200,0.0
372622,1.1666666666666667
202864,1.6666666666666667
705756,0.0
981198,0.375
681961,0.0
873180,0.5
663213,6.909090909090909
527944,0.0
465842,5.2727272727272725
397934,0.625
253635,1.9583333333333333
849705,1.7916666666666667
798248,1.875
502592,1.2916666666666667
240044,2.2083333333333335
150671,0.0
844540,1.8333333333333333
335421,1.0416666666666667
836964,1.7083333333333333
152007,0.4166666666666667
994676,2.125
193020,3.4545454545454546
961837,1.625
602213,1.375
122577,1.375
453349,1.75
335162,1.9583333333333333
408886,1.875
621190,1.75
164313,1.9583333333333333
370093,1.0416666666666667
619268,1.75
300106,0.0
152936,0.0
722538,1.8333333333333333
428129,1.7916666666666667
612339,1.3333333333333333
860980,1.3333333333333333
234836,0.5833333333333334
646519,1.4166666666666667
713236,1.6666666666666667
582493,1.4791666666666667
300678,0.0
400392,1.75
901578,0.9166666666666666
198499,1.5208333333333333
606989,1.7916666666666667
111387,0.0
968090,1.5
414033,1.8333333333333333
573475,1.875
318755,1.25
215508,1.6666666666666667
903797,1.2083333333333333
588445,1.875
284362,2.25
558543,1.2083333333333333
243751,1.1666666666666667
427733,1.5
847609,1.7083333333333333
337148,1.4583333333333333
241038,2.0
618886,1.5833333333333333
558598,1.9166666666666667
108367,0.5833333333333334
972636,1.2083333333333333
704967,1.4166666666666667
803796,1.125
855372,1.5833333333333333
698159,0.2916666666666667
414382,0.041666666666666664
679859,0.7916666666666666
407404,0.0
839659,1.375
686059,1.2916666666666667
453448,1.0
638685,1.625
985765,1.7916666666666667
665031,0.0
477599,0.16666666666666666
711571,0.625
420890,3.5454545454545454
577151,5.363636363636363
496675,7.181818181818182
447925,1.2916666666666667
576345,1.125
901780,2.2083333333333335
121935,1.0416666666666667
510182,0.5
659731,0.0
534904,1.0416666666666667
762474,0.7083333333333334
161414,0.625
269297,1.4166666666666667
527622,1.7083333333333333
553389,1.75
772628,1.125
979115,0.6666666666666666
445338,1.8333333333333333
954231,1.4166666666666667
661193,1.5416666666666667
256731,1.4583333333333333
514042,1.25
531290,0.875
750710,1.4166666666666667
694158,1.9583333333333333
607347,1.375
145017,0.25
620741,1.0416666666666667
961961,1.0416666666666667
238063,0.0
796670,1.875
730737,2.0416666666666665
220616,2.4166666666666665
436969,1.25
688731,0.0
292021,0.9583333333333334
249723,1.8333333333333333
858563,1.375
326069,1.5833333333333333
354461,2.2083333333333335
259878,1.5833333333333333
675541,1.5416666666666667
212130,2.0416666666666665
203696,2.0416666666666665
983855,0.625
220564,1.6666666666666667
710255,1.875
177962,1.75
511437,0.4583333333333333
802084,0.375
178403,2.5454545454545454
880948,1.25
622269,0.0
436975,1.1666666666666667
369416,0.5
812599,1.4166666666666667
407233,0.0
705006,1.625
392802,1.9166666666666667
616226,1.7916666666666667
460058,1.2083333333333333
917352,0.7916666666666666
720131,0.08333333333333333
735666,1.8333333333333333
517472,1.7272727272727273
967500,2.5454545454545454
827790,1.5454545454545454
456177,4.909090909090909
486897,3.4545454545454546
411897,1.25
583327,1.5833333333333333
767908,1.3333333333333333
101709,1.5833333333333333
434081,1.25
679311,1.5416666666666667
942083,1.8333333333333333
122958,2.4583333333333335
802200,1.4166666666666667
373950,1.7083333333333333
559233,0.16666666666666666
753473,2.0833333333333335
640110,1.625
926494,1.5416666666666667
501699,1.5
889061,1.6666666666666667
191065,2.2916666666666665
391106,0.8333333333333334
314413,0.625
318199,1.3333333333333333
769560,2.5416666666666665
445176,1.9583333333333333
224298,1.0833333333333333
287211,0.20833333333333334
942189,0.2916666666666667
980414,1.375
616350,1.0833333333333333
484733,0.7916666666666666
809216,1.25
628320,1.5416666666666667
313996,0.375
846718,0.0
892797,2.0833333333333335
298865,1.4583333333333333
904602,1.0416666666666667
293137,0.25
902742,0.20833333333333334
203577,1.3333333333333333
389146,1.4166666666666667
505070,0.20833333333333334
300836,1.4583333333333333
478566,0.08333333333333333
652627,0.0
508443,0.0
314705,3.272727272727273
574560,0.0
786230,0.08333333333333333
815584,4.2727272727272725
188893,1.7083333333333333
200681,1.9166666666666667
276100,1.7083333333333333
108896,0.375
811684,0.9166666666666666
326001,1.6666666666666667
434620,0.7083333333333334
953795,1.5833333333333333
231080,0.25
466953,2.0833333333333335
728085,1.5833333333333333
975749,2.3333333333333335
348920,1.2916666666666667
669368,1.6666666666666667
153193,1.7083333333333333
138653,0.20833333333333334
375694,1.7083333333333333
812804,0.625
238607,1.5416666666666667
481987,0.375
298535,1.5416666666666667
155374,1.3333333333333333
354483,1.4166666666666667
150141,0.16666666666666666
738431,1.5
186539,1.4166666666666667
927848,1.5
670666,1.4583333333333333
438707,1.8333333333333333
324248,1.3333333333333333
243001,0.0
112026,2.3333333333333335
583670,1.5416666666666667
432938,1.7916666666666667
384920,1.25
847136,2.0
414727,1.7916666666666667
131956,0.4583333333333333
912064,1.625
453654,1.375
426994,1.7916666666666667
424012,1.0
113831,2.375
801483,2.2916666666666665
636753,1.4583333333333333
547802,1.5833333333333333
780631,0.125
693393,0.0
725294,1.5
835764,1.4166666666666667
237858,4.363636363636363
934150,0.0
235882,1.0
472933,1.4583333333333333
397272,0.0
226191,1.7916666666666667
296141,0.041666666666666664
909242,1.4583333333333333
966389,1.5833333333333333
858266,1.6666666666666667
470123,1.7083333333333333
926609,1.375
224676,0.0
503357,1.2083333333333333
866295,0.7916666666666666
739284,1.9166666666666667
602384,0.3333333333333333
807970,0.08333333333333333
542636,0.0
405602,3.8181818181818183
541037,5.7272727272727275
826113,2.5454545454545454
741725,0.7916666666666666
550598,3.0
614787,0.125
855190,3.8181818181818183
654540,5.636363636363637
402390,0.18181818181818182
680945,3.3636363636363638
374345,2.125
757938,1.25
517739,1.25
754436,1.375
678243,1.75
809016,1.875
878575,1.9166666666666667
577265,1.4166666666666667
346103,2.2083333333333335
196240,1.5
268129,1.5
855721,1.2916666666666667
226866,0.9583333333333334
302188,0.25
133065,1.125
187958,0.0
936044,0.0
888506,1.5416666666666667
607555,1.3333333333333333
812042,1.5
375890,1.9166666666666667
294005,1.0416666666666667
762990,0.0
605768,0.0
515185,1.4583333333333333
592251,1.4166666666666667
887026,0.0
943997,0.5833333333333334
214322,0.9166666666666666
799437,1.875
686224,1.9166666666666667
749033,1.5833333333333333
725575,1.875
140483,1.4166666666666667
186199,1.7083333333333333
403118,1.375
941882,1.5416666666666667
210725,1.5833333333333333
342958,0.875
238640,0.7916666666666666
866362,1.4583333333333333
690671,1.4583333333333333
751602,0.8333333333333334
833547,0.08333333333333333
441670,0.7083333333333334
434751,1.4166666666666667
885723,1.7083333333333333
321457,1.4166666666666667
413459,1.8333333333333333
673401,1.2916666666666667
340277,1.2916666666666667
379238,1.2083333333333333
369000,2.0416666666666665
490774,1.625
855451,0.6666666666666666
947763,0.5833333333333334
442458,1.5
700731,0.75
840741,1.0416666666666667
757879,1.6666666666666667
252679,0.9583333333333334
793761,1.9166666666666667
539705,0.0
908201,0.0
814703,1.5
955292,0.9583333333333334
397787,0.625
400513,0.0
612995,1.2083333333333333
421191,2.25
825809,1.3636363636363635
883376,7.909090909090909
649089,6.181818181818182
936088,5.636363636363637
847357,1.75
763621,0.7083333333333334
654288,1.5416666666666667
800268,0.75
597209,1.875
459517,1.9166666666666667
370979,0.0
611084,1.375
804402,1.3333333333333333
579322,1.2083333333333333
516301,1.2916666666666667
697079,0.2916666666666667
400313,2.0
414207,1.75
213723,1.5833333333333333
311762,2.125
238649,1.375
656650,1.7916666666666667
517295,1.3333333333333333
980761,1.6666666666666667
684123,1.8125
600664,2.375
991356,1.6666666666666667
471000,1.4166666666666667
318264,1.125
273478,1.7916666666666667
132705,1.875
937956,1.8333333333333333
841916,1.5833333333333333
368523,1.5
185129,1.8333333333333333
306112,0.0
565876,1.7083333333333333
716589,0.7083333333333334
428826,0.625
447675,1.8333333333333333
331353,2.0416666666666665
203950,0.75
690029,1.2916666666666667
367811,0.75
621218,2.0416666666666665
191558,0.7916666666666666
515860,1.7083333333333333
335545,1.7083333333333333
627970,1.3333333333333333
555118,1.2083333333333333
264409,6.090909090909091
165550,2.0
149841,0.4166666666666667
792086,1.4166666666666667
495369,0.625
508821,1.2916666666666667
729805,0.8333333333333334
806030,0.5833333333333334
192098,6.363636363636363
784597,0.0
161546,0.0
665763,0.0
821705,0.0
373665,0.0
485281,1.0416666666666667
397891,0.0
517262,0.041666666666666664
946963,0.2916666666666667
475950,4.363636363636363
499482,3.3636363636363638
406176,1.25
956861,1.75
457797,1.625
123944,0.9583333333333334
922388,1.6666666666666667
561413,2.0416666666666665
573332,1.7083333333333333
688058,1.25
947635,1.2916666666666667
618329,1.4583333333333333
272551,0.7916666666666666
107385,0.9166666666666666
660554,0.7083333333333334
485040,1.6666666666666667
218122,1.875
113779,1.5416666666666667
730742,1.1666666666666667
617296,1.0833333333333333
923041,1.0416666666666667
595083,1.7083333333333333
383656,1.0
559342,1.0
775304,0.75
569369,1.9583333333333333
236701,1.0909090909090908
576692,1.5
913522,1.2916666666666667
298681,1.4583333333333333
939992,0.8333333333333334
748914,0.16666666666666666
885176,0.5416666666666666
733350,2.2916666666666665
906262,1.4166666666666667
240476,2.0416666666666665
116948,0.5833333333333334
639613,2.0
441128,1.375
629410,1.4583333333333333
660197,1.5
166677,1.0833333333333333
570784,1.7916666666666667
783300,1.5
644163,1.4583333333333333
